epoch,step,d_loss,g_loss,D_real,D_fake
128,44,1.384675,0.754119,0.464264,0.465825
128,45,1.379330,0.752736,0.469986,0.467962
128,46,1.382116,0.748901,0.468907,0.467862
128,47,1.375252,0.747555,0.477246,0.471282
128,48,1.384557,0.734255,0.476448,0.472148
128,49,1.369516,0.733506,0.480774,0.476649
129,1,1.372117,0.734806,0.487155,0.478729
129,2,1.362450,0.727886,0.491839,0.478026
129,3,1.374592,0.721841,0.487215,0.481432
129,4,1.380021,0.700322,0.495013,0.488150
129,5,1.380699,0.704199,0.507800,0.503623
129,6,1.378058,0.695069,0.504185,0.499264
129,7,1.388278,0.703769,0.508230,0.504682
129,8,1.395899,0.711745,0.494173,0.501012
129,9,1.376464,0.730007,0.496200,0.491892
129,10,1.386563,0.742302,0.484535,0.483196
129,11,1.369368,0.745929,0.488489,0.474321
129,12,1.369282,0.745208,0.485141,0.473429
129,13,1.362556,0.746520,0.483127,0.470776
129,14,1.372600,0.753487,0.479897,0.471261
129,15,1.377270,0.762162,0.477788,0.473037
129,16,1.369303,0.778656,0.478268,0.464053
129,17,1.361366,0.779660,0.469318,0.457172
129,18,1.366645,0.783943,0.467790,0.453959
129,19,1.382318,0.777683,0.453771,0.450236
129,20,1.371192,0.778749,0.469232,0.458962
129,21,1.380985,0.748615,0.465884,0.463331
129,22,1.374631,0.749703,0.476937,0.470786
129,23,1.364906,0.753166,0.477835,0.471072
129,24,1.365610,0.772209,0.468470,0.467524
129,25,1.385416,0.771539,0.460036,0.456967
129,26,1.381662,0.764491,0.464465,0.455465
129,27,1.372711,0.757360,0.475821,0.463950
129,28,1.358917,0.744513,0.485812,0.469541
129,29,1.356155,0.739722,0.499510,0.479750
129,30,1.376298,0.710910,0.498067,0.490376
129,31,1.406331,0.703469,0.501880,0.508032
129,32,1.397286,0.698415,0.503383,0.510954
129,33,1.395619,0.699764,0.510373,0.514447
129,34,1.384285,0.737409,0.508001,0.501792
129,35,1.340385,0.762783,0.516255,0.480531
129,36,1.343248,0.777302,0.510300,0.466989
129,37,1.316185,0.773701,0.514838,0.468208
129,38,1.355468,0.747352,0.546713,0.491113
129,39,1.356665,0.731422,0.528489,0.503872
129,40,1.391364,0.747510,0.507331,0.505924
129,41,1.440423,0.770685,0.481459,0.502340
129,42,1.420998,0.807550,0.446539,0.468367
129,43,1.374001,0.799054,0.449670,0.442587
129,44,1.372277,0.801553,0.450207,0.441008
129,45,1.371629,0.789790,0.454062,0.441141
129,46,1.352019,0.787519,0.459259,0.444307
129,47,1.357041,0.787161,0.463766,0.445356
129,48,1.362064,0.778192,0.468404,0.448777
129,49,1.372838,0.762558,0.475382,0.453217
130,1,1.371957,0.754980,0.474615,0.466999
130,2,1.388689,0.746305,0.483123,0.472673
130,3,1.395106,0.740442,0.478400,0.482337
130,4,1.396455,0.770039,0.469782,0.480454
130,5,1.374684,0.795152,0.464206,0.464288
130,6,1.372277,0.815122,0.457300,0.451553
130,7,1.365746,0.814543,0.457090,0.444888
130,8,1.385797,0.807683,0.455558,0.447502
130,9,1.378861,0.789293,0.455205,0.452259
130,10,1.397883,0.775211,0.455091,0.457594
130,11,1.379843,0.768160,0.462056,0.459422
130,12,1.388628,0.768729,0.458482,0.462551
130,13,1.376790,0.776685,0.461504,0.458186
130,14,1.375124,0.776258,0.462035,0.456756
130,15,1.348804,0.784705,0.466672,0.457457
130,16,1.379070,0.769419,0.462000,0.458602
130,17,1.386335,0.750867,0.462759,0.465820
130,18,1.392041,0.739584,0.472584,0.473406
130,19,1.383041,0.734553,0.480238,0.475492
130,20,1.367569,0.739782,0.492123,0.479002
130,21,1.333452,0.750448,0.506189,0.474688
130,22,1.351670,0.757149,0.499074,0.467885
130,23,1.331198,0.761041,0.499623,0.468547
130,24,1.351337,0.754945,0.498599,0.468062
130,25,1.353725,0.735765,0.496758,0.475125
130,26,1.372303,0.710666,0.497400,0.490661
130,27,1.367784,0.714174,0.508945,0.499214
130,28,1.382089,0.729360,0.502653,0.496414
130,29,1.354738,0.740272,0.501424,0.481292
130,30,1.351139,0.746679,0.503477,0.483777
130,31,1.373246,0.761438,0.490990,0.478278
130,32,1.371013,0.771312,0.477330,0.466108
130,33,1.374493,0.787055,0.473933,0.473233
130,34,1.396364,0.789435,0.457096,0.462214
130,35,1.384107,0.793272,0.445376,0.451579
130,36,1.404437,0.788999,0.446857,0.449100
130,37,1.396067,0.791184,0.448228,0.446117
130,38,1.409927,0.779180,0.450044,0.447385
130,39,1.402051,0.772268,0.452613,0.452245
130,40,1.384199,0.773798,0.460865,0.458521
130,41,1.386265,0.778511,0.458376,0.455554
130,42,1.379326,0.775045,0.459967,0.457327
130,43,1.389220,0.779421,0.460590,0.456009
130,44,1.392425,0.775679,0.457349,0.456352
130,45,1.379381,0.773834,0.463341,0.457273
130,46,1.374083,0.773148,0.466395,0.459659
130,47,1.377331,0.780666,0.461874,0.456880
130,48,1.372617,0.769549,0.467072,0.456836
130,49,1.376570,0.762570,0.462525,0.457640
131,1,1.396550,0.754825,0.464410,0.463076
131,2,1.379680,0.744077,0.472242,0.468715
131,3,1.361417,0.745937,0.479666,0.467529
131,4,1.359764,0.740102,0.487868,0.471042
131,5,1.368954,0.729460,0.491962,0.474956
131,6,1.368884,0.725777,0.489768,0.484217
131,7,1.363312,0.731226,0.499647,0.484310
131,8,1.371971,0.744270,0.492414,0.482236
131,9,1.371934,0.748113,0.482980,0.474878
131,10,1.385659,0.741733,0.480123,0.474338
131,11,1.383430,0.751183,0.479834,0.475400
131,12,1.378939,0.753603,0.479282,0.475048
131,13,1.380756,0.748555,0.474252,0.470777
131,14,1.393340,0.735140,0.474568,0.482370
131,15,1.398131,0.728554,0.475274,0.485090
131,16,1.386730,0.730678,0.485511,0.488414
131,17,1.379503,0.738239,0.485889,0.480219
131,18,1.382831,0.742924,0.481315,0.479346
131,19,1.367619,0.749195,0.486667,0.476463
131,20,1.373332,0.759237,0.483612,0.474662
131,21,1.367621,0.758658,0.485087,0.471491
131,22,1.369523,0.757132,0.485614,0.475740
131,23,1.381984,0.770977,0.474140,0.473440
131,24,1.377174,0.762702,0.472295,0.469087
131,25,1.375994,0.780676,0.467939,0.461550
131,26,1.381565,0.776266,0.465052,0.458718
131,27,1.378527,0.761784,0.457323,0.455166
131,28,1.392570,0.759158,0.457748,0.462862
131,29,1.397600,0.750180,0.462314,0.464199
131,30,1.377719,0.743039,0.471405,0.468462
131,31,1.374781,0.746562,0.473578,0.472601
131,32,1.376106,0.749595,0.476337,0.471810
131,33,1.369797,0.747479,0.476570,0.464645
131,34,1.363008,0.746049,0.481191,0.469072
131,35,1.363379,0.742530,0.478106,0.470872
131,36,1.371629,0.738369,0.485573,0.472457
131,37,1.366726,0.731218,0.489773,0.478452
131,38,1.370773,0.729517,0.492001,0.482318
131,39,1.390850,0.717605,0.490584,0.492556
131,40,1.389570,0.717203,0.490846,0.493507
131,41,1.388875,0.739931,0.485274,0.491837
131,42,1.397202,0.749790,0.473806,0.484073
131,43,1.390873,0.755373,0.469503,0.477629
131,44,1.399272,0.766069,0.462760,0.467760
131,45,1.376028,0.775307,0.463498,0.459268
131,46,1.367473,0.771155,0.462216,0.457688
131,47,1.373804,0.781315,0.460611,0.453690
131,48,1.376067,0.771179,0.460567,0.457964
131,49,1.377759,0.774430,0.461626,0.456858
132,1,1.383926,0.769778,0.459491,0.454009
132,2,1.372949,0.762752,0.460832,0.457478
132,3,1.380076,0.756149,0.468868,0.461038
132,4,1.357118,0.759574,0.470604,0.462580
132,5,1.375547,0.758678,0.475010,0.463092
132,6,1.359616,0.752626,0.482199,0.466155
132,7,1.360177,0.744370,0.487354,0.471352
132,8,1.362323,0.749001,0.484587,0.473427
132,9,1.357269,0.736374,0.489825,0.472603
132,10,1.353186,0.734852,0.493723,0.474586
132,11,1.352605,0.732915,0.500177,0.476878
132,12,1.361699,0.737666,0.492339,0.478812
132,13,1.358958,0.725133,0.495458,0.480114
132,14,1.369977,0.731407,0.493189,0.483373
132,15,1.402259,0.737109,0.474293,0.483624
132,16,1.378753,0.744308,0.483696,0.479232
132,17,1.387516,0.750886,0.475856,0.478622
132,18,1.389706,0.756976,0.473088,0.468327
132,19,1.368681,0.779950,0.475126,0.464438
132,20,1.375858,0.769818,0.473922,0.462802
132,21,1.365217,0.771728,0.472074,0.462243
132,22,1.378157,0.771259,0.468362,0.461844
132,23,1.367672,0.759856,0.476059,0.465838
132,24,1.356318,0.768637,0.477524,0.465184
132,25,1.374661,0.766445,0.467131,0.464013
132,26,1.388350,0.772757,0.462996,0.459400
132,27,1.387209,0.766721,0.458184,0.460533
132,28,1.382095,0.756779,0.463431,0.461037
132,29,1.378707,0.756403,0.464718,0.465980
132,30,1.372133,0.749661,0.472085,0.466953
132,31,1.368297,0.747370,0.478522,0.468042
132,32,1.374797,0.736903,0.482787,0.473017
132,33,1.373543,0.733790,0.486316,0.477306
132,34,1.358536,0.732339,0.500037,0.478988
132,35,1.345803,0.715907,0.508703,0.480890
132,36,1.348629,0.714510,0.515589,0.489773
132,37,1.378680,0.710819,0.511538,0.504248
132,38,1.382246,0.719958,0.510299,0.499400
132,39,1.387007,0.730536,0.500918,0.498145
132,40,1.392840,0.749507,0.484463,0.486780
132,41,1.368699,0.770672,0.491814,0.474731
132,42,1.390855,0.781517,0.463516,0.464156
132,43,1.374988,0.792338,0.463005,0.455393
132,44,1.369074,0.794180,0.458822,0.449314
132,45,1.368538,0.792039,0.456734,0.446181
132,46,1.376683,0.788073,0.454708,0.451299
132,47,1.386931,0.784189,0.455048,0.453326
132,48,1.381507,0.774495,0.457840,0.454635
132,49,1.387990,0.767488,0.460192,0.455601
133,1,1.354777,0.763231,0.469221,0.459894
133,2,1.384963,0.761091,0.467553,0.461328
133,3,1.377240,0.758221,0.468374,0.464833
133,4,1.371751,0.752302,0.476403,0.465979
133,5,1.372712,0.753231,0.473978,0.468668
133,6,1.367728,0.758004,0.478738,0.468349
133,7,1.354598,0.759963,0.481588,0.466907
133,8,1.355915,0.753515,0.482293,0.468513
133,9,1.381991,0.749829,0.474783,0.469618
133,10,1.367530,0.758091,0.476915,0.467951
133,11,1.353993,0.757830,0.478494,0.465100
133,12,1.371065,0.746423,0.481884,0.468232
133,13,1.363390,0.749859,0.483347,0.471577
133,14,1.379706,0.747137,0.484506,0.473153
133,15,1.368316,0.744068,0.484958,0.473998
133,16,1.365820,0.737816,0.487425,0.478498
133,17,1.374112,0.738290,0.490793,0.480372
133,18,1.370353,0.725847,0.492638,0.485503
133,19,1.373350,0.736177,0.489749,0.482719
133,20,1.380966,0.762096,0.482038,0.484402
133,21,1.379408,0.761149,0.481439,0.474519
133,22,1.387995,0.789624,0.467043,0.472034
133,23,1.383401,0.795141,0.458604,0.454971
133,24,1.379815,0.799719,0.452402,0.449299
133,25,1.375561,0.797064,0.458325,0.449676
133,26,1.398870,0.772252,0.452241,0.448790
133,27,1.384258,0.761037,0.460394,0.461816
133,28,1.396574,0.747873,0.459169,0.466098
133,29,1.382961,0.749604,0.469551,0.471762
133,30,1.384304,0.756422,0.465564,0.466807
133,31,1.386518,0.767180,0.461360,0.465938
133,32,1.385423,0.767215,0.459860,0.460162
133,33,1.385004,0.770223,0.459104,0.456133
133,34,1.376533,0.768319,0.465486,0.456018
133,35,1.357987,0.770564,0.465704,0.459652
133,36,1.371725,0.770907,0.462220,0.452883
133,37,1.355330,0.772885,0.466145,0.452162
133,38,1.353896,0.777648,0.472267,0.451846
133,39,1.356409,0.779372,0.467998,0.450726
133,40,1.344312,0.781401,0.473686,0.448993
133,41,1.337447,0.779864,0.483735,0.450858
133,42,1.344637,0.766881,0.481830,0.453070
133,43,1.353141,0.765733,0.488387,0.459160
133,44,1.372254,0.717192,0.488468,0.473854
133,45,1.367812,0.709743,0.507576,0.497137
133,46,1.368128,0.695656,0.520928,0.500585
133,47,1.371120,0.704442,0.520563,0.511971
133,48,1.377482,0.720796,0.510782,0.508497
133,49,1.373939,0.730356,0.500021,0.493948
134,1,1.391735,0.736495,0.489595,0.490281
134,2,1.393270,0.732360,0.481402,0.488693
134,3,1.382409,0.749563,0.482701,0.482719
134,4,1.374613,0.767983,0.476990,0.477064
134,5,1.373614,0.761139,0.478338,0.467677
134,6,1.376427,0.760137,0.475643,0.469684
134,7,1.376093,0.755856,0.477517,0.469697
134,8,1.379770,0.742003,0.479654,0.476647
134,9,1.377521,0.731729,0.488649,0.483083
134,10,1.394076,0.730497,0.479625,0.488189
134,11,1.410531,0.737873,0.477824,0.489448
134,12,1.400241,0.751778,0.469400,0.478136
134,13,1.392043,0.751106,0.466677,0.469353
134,14,1.386204,0.756769,0.465947,0.470852
134,15,1.379106,0.756929,0.467404,0.464135
134,16,1.379488,0.755845,0.467975,0.464253
134,17,1.362614,0.762590,0.469644,0.464867
134,18,1.365919,0.760895,0.475889,0.461966
134,19,1.377163,0.758083,0.473256,0.465304
134,20,1.361488,0.758703,0.474157,0.466891
134,21,1.373173,0.755581,0.475930,0.464768
134,22,1.381710,0.751160,0.472598,0.470683
134,23,1.384964,0.748902,0.473590,0.474142
134,24,1.382555,0.741227,0.476490,0.473281
134,25,1.364149,0.748662,0.484765,0.474008
134,26,1.362778,0.765041,0.475012,0.473139
134,27,1.391730,0.777888,0.462975,0.465197
134,28,1.378367,0.781481,0.459982,0.457355
134,29,1.371122,0.785684,0.457224,0.451718
134,30,1.361657,0.797976,0.455575,0.449638
134,31,1.362027,0.801914,0.451365,0.443177
134,32,1.370516,0.805134,0.452496,0.439608
134,33,1.362313,0.795604,0.455409,0.445000
134,34,1.365066,0.784400,0.462117,0.445458
134,35,1.359681,0.779643,0.463005,0.449923
134,36,1.359125,0.772280,0.477126,0.458483
134,37,1.336451,0.761849,0.488144,0.461701
134,38,1.349859,0.761077,0.487608,0.471061
134,39,1.361772,0.759069,0.477437,0.469059
134,40,1.373699,0.761481,0.471386,0.466781
134,41,1.370727,0.766978,0.465933,0.464966
134,42,1.392319,0.761362,0.462936,0.459123
134,43,1.385445,0.756552,0.470727,0.469176
134,44,1.379318,0.755008,0.473146,0.472711
134,45,1.359026,0.752181,0.479081,0.467296
134,46,1.369204,0.760367,0.471735,0.469422
134,47,1.391870,0.761640,0.464822,0.468208
134,48,1.396262,0.755879,0.465062,0.465970
134,49,1.384309,0.745138,0.473831,0.470016
135,1,1.386501,0.750824,0.476087,0.477217
135,2,1.386064,0.751183,0.475309,0.476651
135,3,1.394113,0.762804,0.467444,0.472681
135,4,1.365096,0.787617,0.465986,0.463502
135,5,1.395316,0.792230,0.452982,0.451671
135,6,1.403579,0.778458,0.454470,0.448301
135,7,1.385999,0.770856,0.456141,0.456853
135,8,1.380761,0.772506,0.459940,0.458771
135,9,1.375466,0.771582,0.460177,0.457468
135,10,1.376801,0.772316,0.462663,0.458392
135,11,1.385500,0.772094,0.458067,0.456217
135,12,1.382039,0.765312,0.458559,0.455326
135,13,1.387395,0.763638,0.462024,0.460176
135,14,1.381946,0.752764,0.463566,0.460952
135,15,1.359869,0.758014,0.468490,0.463196
135,16,1.365744,0.758157,0.468900,0.461994
135,17,1.394216,0.757476,0.464664,0.464002
135,18,1.371784,0.760982,0.469458,0.465045
135,19,1.381524,0.756566,0.467221,0.464478
135,20,1.367966,0.754799,0.469404,0.462872
135,21,1.395369,0.749207,0.469458,0.463273
135,22,1.374761,0.750018,0.471048,0.467672
135,23,1.389205,0.745876,0.473578,0.469866
135,24,1.374849,0.744355,0.478548,0.473143
135,25,1.362772,0.749571,0.479198,0.470350
135,26,1.369930,0.751208,0.474712,0.466876
135,27,1.369733,0.758314,0.474453,0.465494
135,28,1.357640,0.761465,0.475195,0.464321
135,29,1.384989,0.759872,0.469498,0.463288
135,30,1.368697,0.760256,0.472173,0.464267
135,31,1.364063,0.746511,0.480808,0.463973
135,32,1.369301,0.743109,0.480750,0.466148
135,33,1.354264,0.731936,0.494201,0.474716
135,34,1.359891,0.730243,0.494756,0.477177
135,35,1.359745,0.725247,0.497513,0.481726
135,36,1.361270,0.739549,0.495562,0.485165
135,37,1.343603,0.743289,0.497495,0.474655
135,38,1.378392,0.746990,0.482098,0.476852
135,39,1.364827,0.750247,0.482864,0.472281
135,40,1.366424,0.749944,0.483927,0.471900
135,41,1.371842,0.736269,0.481195,0.468613
135,42,1.362960,0.735390,0.486236,0.477704
135,43,1.371718,0.742565,0.488486,0.475754
135,44,1.367299,0.746923,0.484469,0.474748
135,45,1.360794,0.741598,0.491900,0.477560
135,46,1.358412,0.737981,0.487405,0.473296
135,47,1.389655,0.744748,0.480101,0.475108
135,48,1.384662,0.736440,0.479233,0.483085
135,49,1.382266,0.745015,0.479097,0.477073
136,1,1.363333,0.756554,0.479759,0.467527
136,2,1.385779,0.770845,0.470751,0.469265
136,3,1.387436,0.769080,0.465173,0.460347
136,4,1.383435,0.777882,0.463178,0.458979
136,5,1.387170,0.771184,0.461090,0.457963
136,6,1.375847,0.763598,0.464054,0.459859
136,7,1.379115,0.757771,0.466013,0.463109
136,8,1.385992,0.746224,0.469868,0.464575
136,9,1.385820,0.751646,0.474651,0.470222
136,10,1.382372,0.741054,0.478199,0.475257
136,11,1.391055,0.740450,0.476312,0.478911
136,12,1.376620,0.746131,0.479802,0.477950
136,13,1.380749,0.747459,0.473435,0.474388
136,14,1.366684,0.747261,0.478637,0.469788
136,15,1.374274,0.749036,0.475226,0.469398
136,16,1.386163,0.744418,0.470822,0.467924
136,17,1.381507,0.747142,0.472449,0.471693
136,18,1.388888,0.741630,0.474279,0.473957
136,19,1.382355,0.740229,0.475916,0.472405
136,20,1.376681,0.737057,0.480356,0.474018
136,21,1.388866,0.728204,0.479904,0.478497
136,22,1.379491,0.731555,0.487191,0.481257
136,23,1.377945,0.726544,0.484701,0.480457
136,24,1.385012,0.727350,0.483347,0.480744
136,25,1.370226,0.732330,0.492737,0.483388
136,26,1.365083,0.725981,0.491594,0.478780
136,27,1.365999,0.735114,0.496512,0.481093
136,28,1.376735,0.742581,0.492308,0.478489
136,29,1.354482,0.742919,0.495906,0.477807
136,30,1.371279,0.738127,0.487880,0.479526
136,31,1.385834,0.733406,0.480166,0.483409
136,32,1.380179,0.738515,0.483895,0.484459
136,33,1.384995,0.739209,0.481891,0.479611
136,34,1.375101,0.740332,0.482533,0.474886
136,35,1.372904,0.752972,0.478760,0.473326
136,36,1.367385,0.762813,0.478222,0.466710
136,37,1.351788,0.771020,0.478243,0.458299
136,38,1.345338,0.776978,0.475530,0.456788
136,39,1.350477,0.778846,0.476804,0.458695
136,40,1.371040,0.768550,0.474892,0.462854
136,41,1.372384,0.748058,0.476746,0.471405
136,42,1.365711,0.752094,0.482403,0.473273
136,43,1.380898,0.755637,0.475573,0.470835
136,44,1.387722,0.770526,0.466860,0.468186
136,45,1.380792,0.754526,0.472805,0.464855
136,46,1.353663,0.761337,0.475146,0.460071
136,47,1.372907,0.775379,0.473851,0.470200
136,48,1.385289,0.777843,0.464386,0.462120
136,49,1.387214,0.781437,0.458191,0.450535
137,1,1.372409,0.771173,0.464276,0.455344
137,2,1.385551,0.765838,0.462008,0.462013
137,3,1.370113,0.785158,0.464648,0.461822
137,4,1.391366,0.776599,0.458774,0.457916
137,5,1.389074,0.765521,0.456619,0.460973
137,6,1.388841,0.762305,0.455529,0.460457
137,7,1.394582,0.760348,0.465115,0.464519
137,8,1.385685,0.754677,0.465659,0.467178
137,9,1.371911,0.754829,0.471362,0.463819
137,10,1.358916,0.753676,0.476897,0.466094
137,11,1.374164,0.747821,0.474991,0.466779
137,12,1.379809,0.734436,0.478921,0.470451
137,13,1.374409,0.731022,0.482459,0.474565
137,14,1.375263,0.728472,0.490037,0.482712
137,15,1.369325,0.727239,0.493589,0.484139
137,16,1.386464,0.724421,0.488114,0.488730
137,17,1.384535,0.731863,0.488799,0.486723
137,18,1.376788,0.737895,0.486812,0.480202
137,19,1.371134,0.737188,0.489236,0.482666
137,20,1.373021,0.741534,0.485398,0.477469
137,21,1.374452,0.755060,0.482762,0.476411
137,22,1.371232,0.744656,0.482791,0.472227
137,23,1.370959,0.741298,0.482381,0.474015
137,24,1.365997,0.737178,0.491884,0.476496
137,25,1.359807,0.740050,0.490876,0.477391
137,26,1.358545,0.749837,0.489552,0.474499
137,27,1.362746,0.749941,0.479957,0.472703
137,28,1.372163,0.743998,0.482255,0.476799
137,29,1.379626,0.734386,0.485071,0.474853
137,30,1.390894,0.731126,0.481945,0.480719
137,31,1.387431,0.738465,0.486627,0.485521
137,32,1.375850,0.740949,0.483737,0.477622
137,33,1.365197,0.745916,0.490746,0.476716
137,34,1.365571,0.745961,0.488885,0.474906
137,35,1.344778,0.750470,0.492803,0.475915
137,36,1.363564,0.765525,0.486079,0.475705
137,37,1.379720,0.777173,0.473017,0.468997
137,38,1.367474,0.779279,0.470523,0.458090
137,39,1.390315,0.786920,0.456713,0.455861
137,40,1.394428,0.788199,0.450142,0.457439
137,41,1.386469,0.789468,0.452751,0.450259
137,42,1.384758,0.787736,0.449697,0.450329
137,43,1.395388,0.780414,0.449875,0.447120
137,44,1.379159,0.772164,0.455679,0.450726
137,45,1.375823,0.772542,0.461638,0.459010
137,46,1.372075,0.762439,0.464701,0.458511
137,47,1.373767,0.752996,0.472176,0.459267
137,48,1.369399,0.757410,0.475862,0.468405
137,49,1.376664,0.763063,0.474415,0.466117
138,1,1.376809,0.760510,0.469815,0.459538
138,2,1.394041,0.752404,0.468003,0.467577
138,3,1.367385,0.739921,0.482743,0.474850
138,4,1.365970,0.740083,0.489035,0.478142
138,5,1.371357,0.740413,0.481442,0.477517
138,6,1.379405,0.740991,0.482011,0.480122
138,7,1.372217,0.752852,0.486437,0.480806
138,8,1.370547,0.756557,0.476740,0.467794
138,9,1.373345,0.762516,0.473133,0.470911
138,10,1.376746,0.759211,0.468741,0.465411
138,11,1.373392,0.762324,0.464244,0.464793
138,12,1.382802,0.752662,0.464687,0.464379
138,13,1.366826,0.755631,0.471672,0.467187
138,14,1.378488,0.750298,0.471383,0.466714
138,15,1.371166,0.746422,0.476470,0.466013
138,16,1.371022,0.749783,0.473869,0.469388
138,17,1.373052,0.742853,0.475327,0.471565
138,18,1.374541,0.741809,0.481134,0.471632
138,19,1.378938,0.739877,0.482105,0.473467
138,20,1.364541,0.732423,0.490470,0.477424
138,21,1.373610,0.734784,0.487187,0.478964
138,22,1.369865,0.725738,0.490217,0.479024
138,23,1.364270,0.724476,0.494841,0.480363
